ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
36,London,Wimbledon,24/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Tomic B.,Andreev I.,158,79,357,630,4,6,5,7,6,3,6,4,6,1,3,2,Completed,1.4,2.75,1.35,3.05,1.44,2.63,1.37,3.39,1.5,2.63,1.5,3.39,1.39,2.86
36,London,Wimbledon,24/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Lopez F.,Roddick A.,44,10,1020,2200,7,6,7,6,6,4,,,,,3,0,Completed,4,1.22,3.75,1.25,3.75,1.3,3.92,1.31,3.5,1.25,4.15,1.31,3.7,1.26
36,London,Wimbledon,24/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Gasquet R.,Bolelli S.,13,116,1925,470,6,3,6,2,6,4,,,,,3,0,Completed,1.1,6.5,1.1,6.5,1.11,6,1.14,7.21,1.13,6,1.15,7.21,1.11,6.07
36,London,Wimbledon,24/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Murray A.,Ljubicic I.,4,33,6855,1210,6,4,4,6,6,1,7,6,,,3,1,Completed,1.06,8,1.08,6.75,1.08,7,1.1,8.78,1.07,8,1.1,10,1.07,7.8
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Fish M.,Haase R.,9,58,2335,879,6,3,6,7,6,2,1,1,,,2,1,Retired,1.28,3.5,1.3,3.3,1.3,3.4,1.33,3.76,1.29,3.5,1.35,3.8,1.29,3.43
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Nadal R.,Muller G.,1,92,12070,566,7,6,7,6,6,0,,,,,3,0,Completed,1.01,15,1.01,15,1.02,13,1.02,22,1.03,10,1.05,22,1.02,13.57
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Del Potro J.M.,Simon G.,21,16,1445,1745,7,6,7,6,7,5,,,,,3,0,Completed,1.16,4.5,1.22,4,1.22,4,1.24,4.76,1.22,4,1.25,4.85,1.22,3.6
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Berdych T.,Bogomolov A.,7,72,3490,661,6,2,6,4,6,3,,,,,3,0,Completed,1.03,11,1.08,7,1.06,8,1.06,12,1.07,7,1.1,12,1.06,9.08
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Kubot L.,Monfils G.,93,8,563,2780,6,3,3,6,6,3,6,3,,,3,1,Completed,4,1.22,3.75,1.25,4,1.22,3.67,1.34,4,1.22,4,1.34,3.62,1.27
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Nalbandian D.,3,23,9230,1425,6,4,6,2,6,4,,,,,3,0,Completed,1.02,12,1.06,8,1.04,9,1.03,21,1.03,11,1.06,21,1.04,11
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Ferrer D.,Beck K.,6,156,4150,363,6,4,6,3,6,3,,,,,3,0,Completed,1.08,7,1.1,6.5,1.11,6,1.1,8.88,1.1,7,1.13,8.88,1.1,6.57
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Tsonga J.W.,Gonzalez F.,19,478,1585,65,6,3,6,4,6,3,,,,,3,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.28,4.18,1.25,3.75,1.35,4.18,1.26,3.67
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Almagro N.,17,15,1740,1875,4,6,6,3,7,6,6,3,,,3,1,Completed,1.72,2,1.8,1.95,1.67,2.1,2.04,1.88,1.73,2.1,2.04,2.1,1.82,1.92
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Llodra M.,Lu Y.H.,35,57,1195,900,6,3,6,3,6,1,,,,,3,0,Completed,1.36,3,1.4,2.8,1.44,2.63,1.47,2.97,1.4,2.88,1.47,3.2,1.4,2.85
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Tomic B.,Soderling R.,158,5,357,4595,6,1,6,4,7,5,,,,,3,0,Completed,6.5,1.1,5,1.15,5,1.14,6.23,1.16,6,1.13,6.5,1.18,5.36,1.14
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Baghdatis M.,2,30,12005,1295,6,4,4,6,6,3,6,4,,,3,1,Completed,1.02,12,1.01,15,1.03,10,1.04,17,1.02,13,1.04,24.25,1.02,13.69
36,London,Wimbledon,25/06/11,Grand Slam,Outdoor,Grass,3rd Round,3,Malisse X.,Melzer J.,42,11,1035,2175,7,6,6,3,6,0,,,,,3,0,Completed,1.66,2.1,1.72,2.05,1.73,2,1.81,2.14,1.8,2,1.85,2.2,1.75,2.02
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Tomic B.,Malisse X.,158,42,357,1035,6,1,7,5,6,4,,,,,3,0,Completed,2.5,1.5,2.35,1.55,2.5,1.53,2.6,1.57,2.38,1.57,2.7,1.6,2.43,1.54
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Gasquet R.,4,13,6855,1925,7,6,6,3,6,2,,,,,3,0,Completed,1.25,3.75,1.25,3.75,1.25,4,1.31,3.93,1.25,3.75,1.32,4,1.27,3.68
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Lopez F.,Kubot L.,44,93,1020,563,3,6,6,7,7,6,7,5,7,5,3,2,Completed,1.25,4,1.31,3.25,1.29,3.75,1.31,3.93,1.33,3.25,1.35,4,1.29,3.53
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Llodra M.,2,35,12005,1195,6,3,6,3,6,3,,,,,3,0,Completed,1.06,9,1.07,7.5,1.05,9,1.1,9.05,1.07,8,1.11,9.8,1.07,8.18
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Fish M.,Berdych T.,9,7,2335,3490,7,6,6,4,6,4,,,,,3,0,Completed,2.87,1.4,2.8,1.4,2.88,1.4,2.97,1.47,2.75,1.44,3,1.48,2.78,1.42
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Nadal R.,Del Potro J.M.,1,21,12070,1445,7,6,3,6,7,6,6,4,,,3,1,Completed,1.2,4.5,1.18,4.5,1.2,4.5,1.25,4.6,1.2,4.5,1.3,5,1.2,4.37
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Youzhny M.,3,17,9230,1740,6,7,6,3,6,3,6,3,,,3,1,Completed,1.01,15,1.02,12,1.03,13,1.03,21,1.01,13,1.04,26.2,1.02,15.07
36,London,Wimbledon,27/06/11,Grand Slam,Outdoor,Grass,4th Round,5,Tsonga J.W.,Ferrer D.,19,6,1585,4150,6,3,6,4,7,6,,,,,3,0,Completed,1.44,2.75,1.45,2.65,1.44,2.75,1.47,2.94,1.5,2.63,1.5,2.95,1.43,2.74
36,London,Wimbledon,29/06/11,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Tomic B.,2,158,12005,357,6,2,3,6,6,3,7,5,,,3,1,Completed,1.07,8,1.11,6,1.1,7,1.11,8.71,1.1,7,1.13,9.52,1.09,6.98
36,London,Wimbledon,29/06/11,Grand Slam,Outdoor,Grass,Quarterfinals,5,Tsonga J.W.,Federer R.,19,3,1585,9230,3,6,6,7,6,4,6,4,6,4,3,2,Completed,5.5,1.14,4.5,1.18,5,1.17,6.16,1.17,5.5,1.14,6.4,1.19,5.22,1.15
36,London,Wimbledon,29/06/11,Grand Slam,Outdoor,Grass,Quarterfinals,5,Nadal R.,Fish M.,1,9,12070,2335,6,3,6,3,5,7,6,4,,,3,1,Completed,1.14,5.5,1.15,4.99,1.14,5.5,1.2,5.45,1.1,7,1.2,7,1.16,5.06
36,London,Wimbledon,29/06/11,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Lopez F.,4,44,6855,1020,6,3,6,4,6,4,,,,,3,0,Completed,1.06,8.5,1.08,7,1.1,7,1.12,7.87,1.07,8,1.13,9,1.09,7.11
36,London,Wimbledon,01/07/11,Grand Slam,Outdoor,Grass,Semifinals,5,Djokovic N.,Tsonga J.W.,2,19,12005,1585,7,6,6,2,6,7,6,3,,,3,1,Completed,1.44,2.75,1.45,2.65,1.44,2.75,1.51,2.83,1.4,2.88,1.51,3.2,1.44,2.75
36,London,Wimbledon,01/07/11,Grand Slam,Outdoor,Grass,Semifinals,5,Nadal R.,Murray A.,1,4,12070,6855,5,7,6,2,6,2,6,4,,,3,1,Completed,1.5,2.62,1.5,2.5,1.53,2.5,1.56,2.66,1.5,2.63,1.6,2.75,1.52,2.54
36,London,Wimbledon,02/07/11,Grand Slam,Outdoor,Grass,The Final,5,Djokovic N.,Nadal R.,2,1,12005,12070,6,4,6,1,1,6,6,3,,,3,1,Completed,2.3,1.66,2.25,1.65,2.25,1.67,2.28,1.74,2.25,1.62,2.38,1.75,2.23,1.65
