ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
33,Paris,French Open,29/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Paire B.,4,71,5230,698,6,1,6,7,6,3,6,4,,,3,1,Completed,1.07,9,1.08,7.25,1.08,7,1.09,9.6,1.11,9.6,1.08,8.03
33,Paris,French Open,29/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Cuevas P.,14,23,2065,1502,4,6,7,6,3,6,6,4,6,3,3,2,Completed,1.36,3,1.4,2.9,1.4,3,1.43,3.14,1.43,3.46,1.38,3.04
33,Paris,French Open,29/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Tsonga J.W.,Andujar P.,15,42,2045,1050,7,6,6,4,6,3,,,,,3,0,Completed,1.25,3.75,1.3,3.2,1.33,3.4,1.32,3.79,1.33,4.07,1.29,3.59
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Kyrgios N.,3,30,7040,1250,6,4,6,2,6,3,,,,,3,0,Completed,1.1,7,1.1,6.5,1.11,6.5,1.12,7.82,1.13,8.5,1.1,6.83
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Mayer L.,10,22,3370,1580,6,3,6,2,6,4,,,,,3,0,Completed,1.57,2.25,1.55,2.4,1.57,2.38,1.68,2.36,1.68,2.4,1.62,2.29
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Kokkinakis T.,1,84,13845,619,6,4,6,4,6,4,,,,,3,0,Completed,1.005,29,1.01,13,1.01,26,1.01,34,1.01,41.5,1.01,22.22
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Chardy J.,Goffin D.,45,18,985,1835,6,3,6,4,6,2,,,,,3,0,Completed,2.5,1.5,2.4,1.55,2.5,1.53,2.47,1.63,2.55,1.63,2.46,1.54
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Sock J.,Coric B.,37,46,1125,970,6,2,6,1,6,4,,,,,3,0,Completed,1.4,2.75,1.45,2.7,1.44,2.75,1.44,3.06,1.48,3.12,1.43,2.79
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Gasquet R.,Anderson K.,21,17,1625,1970,4,6,7,6,7,5,6,4,,,3,1,Completed,1.22,4,1.28,3.5,1.33,3.4,1.27,4.27,1.33,4.28,1.27,3.77
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Bolelli S.,8,60,4490,826,6,3,1,6,5,7,6,0,6,1,3,2,Completed,1.07,9,1.05,9,1.05,10,1.09,9.6,1.09,12,1.06,9.08
33,Paris,French Open,30/05/15,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Kuznetsov An.,7,120,4570,465,6,1,6,3,6,2,,,,,3,0,Completed,1.01,26,1.01,13,1.02,17,1.01,31.3,1.02,50.75,1.01,21.01
33,Paris,French Open,31/05/15,Grand Slam,Outdoor,Clay,4th Round,5,Nishikori K.,Gabashvili T.,5,74,5220,677,6,3,6,4,6,2,,,,,3,0,Completed,1.08,8,1.08,7.5,1.1,7,1.12,8.01,1.13,8.01,1.09,7.4
33,Paris,French Open,31/05/15,Grand Slam,Outdoor,Clay,4th Round,5,Tsonga J.W.,Berdych T.,15,4,2045,5230,6,3,6,2,6,7,6,3,,,3,1,Completed,3,1.4,3,1.38,3,1.4,3.08,1.44,3.2,1.44,2.96,1.39
33,Paris,French Open,31/05/15,Grand Slam,Outdoor,Clay,4th Round,5,Wawrinka S.,Simon G.,9,13,3845,2210,6,1,6,4,6,2,,,,,3,0,Completed,1.3,3.5,1.28,3.4,1.3,3.5,1.35,3.58,1.36,3.7,1.31,3.41
33,Paris,French Open,01/06/15,Grand Slam,Outdoor,Clay,4th Round,5,Ferrer D.,Cilic M.,8,10,4490,3370,6,2,6,2,6,4,,,,,3,0,Completed,1.33,3.4,1.33,3.2,1.33,3.4,1.3,4,1.36,4,1.32,3.37
33,Paris,French Open,01/06/15,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Chardy J.,3,45,7040,985,6,4,3,6,6,3,6,2,,,3,1,Completed,1.08,8,1.1,6.5,1.1,7,1.09,9.6,1.11,9.6,1.09,7.57
33,Paris,French Open,01/06/15,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Monfils G.,2,14,9235,2065,6,3,4,6,6,4,6,1,,,3,1,Completed,1.33,3.4,1.33,3.2,1.33,3.4,1.36,3.5,1.39,3.75,1.33,3.29
33,Paris,French Open,01/06/15,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Sock J.,7,37,4570,1125,6,3,6,1,5,7,6,2,,,3,1,Completed,1.07,9,1.05,8.75,1.08,8,1.09,9.95,1.09,11.35,1.07,8.79
33,Paris,French Open,01/06/15,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Gasquet R.,1,21,13845,1625,6,1,6,2,6,3,,,,,3,0,Completed,1.02,19,1.02,12,1.03,12,1.03,21,1.03,25,1.02,16.19
33,Paris,French Open,02/06/15,Grand Slam,Outdoor,Clay,Quarterfinals,5,Tsonga J.W.,Nishikori K.,15,5,2045,5220,6,1,6,4,4,6,3,6,6,3,3,2,Completed,3.75,1.28,3.5,1.28,3.5,1.3,3.9,1.31,3.9,1.45,3.55,1.3
33,Paris,French Open,02/06/15,Grand Slam,Outdoor,Clay,Quarterfinals,5,Wawrinka S.,Federer R.,9,2,3845,9235,6,4,6,3,7,6,,,,,3,0,Completed,2.75,1.44,2.8,1.4,2.75,1.44,2.95,1.47,3,1.5,2.78,1.44
33,Paris,French Open,03/06/15,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Nadal R.,1,7,13845,4570,7,5,6,3,6,1,,,,,3,0,Completed,1.33,3.4,1.35,3.1,1.36,3.25,1.35,3.55,1.45,3.55,1.35,3.24
33,Paris,French Open,03/06/15,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Ferrer D.,3,8,7040,4490,7,6,6,2,5,7,6,1,,,3,1,Completed,1.53,2.5,1.52,2.45,1.5,2.62,1.62,2.48,1.62,2.65,1.55,2.46
33,Paris,French Open,05/06/15,Grand Slam,Outdoor,Clay,Semifinals,5,Wawrinka S.,Tsonga J.W.,9,15,3845,2045,6,3,6,7,7,6,6,4,,,3,1,Completed,1.44,2.75,1.4,2.9,1.4,3,1.49,2.92,1.5,3.2,1.43,2.84
33,Paris,French Open,06/06/15,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Murray A.,1,3,13845,7040,6,3,6,3,5,7,5,7,6,1,3,2,Completed,1.16,5,1.15,5,1.17,5,1.18,5.87,1.2,6,1.16,5.18
33,Paris,French Open,07/06/15,Grand Slam,Outdoor,Clay,The Final,5,Wawrinka S.,Djokovic N.,9,1,3845,13845,4,6,6,4,6,3,6,4,,,3,1,Completed,6,1.12,5,1.16,6,1.12,6.87,1.15,7,1.25,5.88,1.14
