ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
31,Paris,French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Robredo T.,Volandri F.,9,34,2100,872,6,2,7,5,6,1,,,,,3,0,Completed,1.5,2.5,1.55,2.4,1.58,2.3,1.595,2.58,1.62,2.24
31,Paris,French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Youzhny M.,1,15,7515,1685,7,6,6,4,6,4,,,,,3,0,Completed,1.03,11,1.03,12,1.02,11.5,1.07,12.25,1.04,11
31,Paris,French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Canas G.,Monaco J.,22,35,1272,860,6,0,6,4,6,2,,,,,3,0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,1.415,3.21,1.37,3
31,Paris,French Open,03/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Davydenko N.,Nalbandian D.,4,18,2840,1415,6,3,7,6,3,6,7,6,,,3,1,Completed,1.53,2.37,1.62,2.25,1.6,2.25,1.633,2.48,1.57,2.35
31,Paris,French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Verdasco F.,6,51,2810,695,6,3,6,3,7,6,,,,,3,0,Completed,1.36,3,1.37,3,1.45,2.6,1.455,3,1.45,2.7
31,Paris,French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Moya C.,Bjorkman J.,26,39,1080,805,7,6,6,2,7,5,,,,,3,0,Completed,1.11,6,1.12,6,1.13,5.34,1.143,7.3,1.13,5.6
31,Paris,French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Hewitt L.,2,16,5225,1540,6,3,6,1,7,6,,,,,3,0,Completed,1.06,8.5,1.1,6.5,1.07,7.19,1.091,10,1.1,6.75
31,Paris,French Open,04/06/07,Grand Slam,Outdoor,Clay,4th Round,5,Andreev I.,Baghdatis M.,125,19,340,1375,2,6,6,1,6,3,6,4,,,3,1,Completed,1.57,2.37,1.55,2.4,1.5,2.45,1.617,2.52,1.47,2.6
31,Paris,French Open,05/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Robredo T.,1,9,7515,2100,7,5,1,6,6,1,6,2,,,3,1,Completed,1.04,11,1.03,11,1.04,9.25,1.065,13.5,1.04,11
31,Paris,French Open,05/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Davydenko N.,Canas G.,4,22,2840,1272,7,5,6,4,6,4,,,,,3,0,Completed,2.1,1.72,2.2,1.65,2.2,1.65,2.28,1.725,2,1.77
31,Paris,French Open,06/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Andreev I.,6,125,2810,340,6,3,6,3,6,3,,,,,3,0,Completed,1.53,2.5,1.53,2.45,1.55,2.4,1.645,2.45,1.55,2.42
31,Paris,French Open,06/06/07,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Moya C.,2,26,5225,1080,6,4,6,3,6,0,,,,,3,0,Completed,1.03,12,1.02,12,1.04,9.25,1.042,20,1.03,12
31,Paris,French Open,08/06/07,Grand Slam,Outdoor,Clay,Semifinals,5,Federer R.,Davydenko N.,1,4,7515,2840,7,5,7,6,7,6,,,,,3,0,Completed,1.11,6.5,1.12,6,1.1,6.23,1.163,6.55,1.14,5.5
31,Paris,French Open,08/06/07,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Djokovic N.,2,6,5225,2810,7,5,6,4,6,2,,,,,3,0,Completed,1.06,8.5,1.08,7.5,1.08,6.92,1.085,10.77,1.08,8
31,Paris,French Open,10/06/07,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Federer R.,2,1,5225,7515,6,3,4,6,6,3,6,4,,,3,1,Completed,1.44,2.87,1.48,2.6,1.41,2.87,1.476,2.9,1.47,2.7
