ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
6,Melbourne,Australian Open,24/01/15,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Simon G.,10,20,4145,1730,6,2,7,5,5,7,7,6,,,3,1,Completed,1.36,3,1.4,2.9,1.4,3,1.45,3.04,1.45,3.2,1.4,2.89
6,Melbourne,Australian Open,25/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Tomic B.,7,66,4660,737,6,2,7,6,6,2,,,,,3,0,Completed,1.3,3.5,1.28,3.5,1.29,3.75,1.35,3.55,1.37,3.85,1.31,3.45
6,Melbourne,Australian Open,25/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Anderson K.,3,15,6585,2125,7,5,6,1,6,4,,,,,3,0,Completed,1.3,3.5,1.3,3.4,1.29,3.75,1.3,4.01,1.34,4.01,1.29,3.54
6,Melbourne,Australian Open,25/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Kyrgios N.,Seppi A.,53,46,830,915,5,7,4,6,6,3,7,6,8,6,3,2,Completed,1.72,2.1,1.75,2,1.67,2.2,1.78,2.19,1.8,2.3,1.72,2.11
6,Melbourne,Australian Open,25/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Murray A.,Dimitrov G.,6,11,4675,3645,6,4,6,7,6,3,7,5,,,3,1,Completed,1.28,3.75,1.28,3.5,1.29,3.75,1.32,3.8,1.32,3.9,1.29,3.57
6,Melbourne,Australian Open,26/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Garcia-Lopez G.,4,37,5370,1020,7,6,6,4,4,6,7,6,,,3,1,Completed,1.07,9,1.07,7.5,1.08,8,1.08,10.5,1.1,10.5,1.07,8.6
6,Melbourne,Australian Open,26/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Ferrer D.,5,10,5025,4145,6,3,6,3,6,3,,,,,3,0,Completed,1.4,3,1.48,2.6,1.4,3,1.41,3.21,1.48,3.35,1.39,2.98
6,Melbourne,Australian Open,26/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Lopez F.,8,14,4575,2130,6,4,4,6,6,3,6,7,6,3,3,2,Completed,1.14,5.5,1.14,5.25,1.17,5,1.18,5.84,1.19,6,1.16,5.2
6,Melbourne,Australian Open,26/01/15,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Muller G.,1,42,11405,964,6,4,7,5,7,5,,,,,3,0,Completed,1.02,17,1.02,11,1.02,15,1.03,19,1.04,21,1.02,14.37
6,Melbourne,Australian Open,27/01/15,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Nadal R.,7,3,4660,6585,6,2,6,0,7,6,,,,,3,0,Completed,2.5,1.53,2.45,1.5,2.62,1.5,2.51,1.61,2.7,1.61,2.52,1.52
6,Melbourne,Australian Open,27/01/15,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Kyrgios N.,6,53,4675,830,6,3,7,6,6,3,,,,,3,0,Completed,1.12,6,1.12,5.5,1.12,6,1.15,6.55,1.15,7.23,1.12,6.1
6,Melbourne,Australian Open,28/01/15,Grand Slam,Outdoor,Hard,Quarterfinals,5,Wawrinka S.,Nishikori K.,4,5,5370,5025,6,3,6,4,7,6,,,,,3,0,Completed,2.1,1.72,2.15,1.68,2.1,1.73,2.3,1.71,2.35,1.74,2.2,1.67
6,Melbourne,Australian Open,28/01/15,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Raonic M.,1,8,11405,4575,7,6,6,4,6,2,,,,,3,0,Completed,1.11,6.5,1.11,6,1.12,6,1.15,6.54,1.15,7.75,1.12,6.27
6,Melbourne,Australian Open,29/01/15,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Berdych T.,6,7,4675,4660,6,7,6,0,6,3,7,5,,,3,1,Completed,1.66,2.2,1.65,2.2,1.67,2.2,1.74,2.28,1.75,2.3,1.69,2.18
6,Melbourne,Australian Open,30/01/15,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Wawrinka S.,1,4,11405,5370,7,6,3,6,6,4,4,6,6,0,3,2,Completed,1.22,4.33,1.2,4.3,1.2,4.5,1.26,4.53,1.3,4.7,1.23,4.26
6,Melbourne,Australian Open,01/02/15,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Murray A.,1,6,11405,4675,7,6,6,7,6,3,6,0,,,3,1,Completed,1.44,2.75,1.4,2.8,1.44,2.75,1.45,3.08,1.47,3.08,1.43,2.86
