ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
40,London,Wimbledon,07/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Anderson K.,Bemelmans R.,42,124,970,457,7,6,6,4,7,6,,,,,3,0,Completed,1.11,6.5,1.11,5.6,1.12,6,1.16,6.31,1.16,6.75,1.13,6.08
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Dimitrov G.,Sela D.,11,90,3070,615,6,1,6,1,,,,,,,2,0,Retired,1.05,11,1.04,8.5,1.06,9,1.06,12.75,1.07,15,1.05,10.36
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Mannarino A.,Monfils G.,51,14,896,2695,7,6,4,6,5,7,6,3,6,2,3,2,Completed,4.5,1.2,3.95,1.21,4,1.25,4.48,1.26,5,1.26,4.36,1.22
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Raonic M.,Ramos-Vinolas A.,7,22,4150,1885,7,6,6,4,7,5,,,,,3,0,Completed,1.1,7,1.1,5.9,1.12,6,1.11,8.37,1.12,8.39,1.1,8.12
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Querrey S.,Tsonga J.W.,28,10,1495,3075,6,2,3,6,7,6,1,6,7,5,3,2,Completed,3.4,1.33,3.2,1.3,3.4,1.33,3.62,1.34,3.7,1.37,3.34,1.33
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Berdych T.,Ferrer D.,15,39,2570,1005,6,3,6,4,6,3,,,,,3,0,Completed,1.16,5,1.17,4.4,1.2,4.5,1.21,5.22,1.21,5.45,1.19,4.73
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Djokovic N.,Gulbis E.,4,589,6055,50,6,4,6,1,7,6,,,,,3,0,Completed,1.07,9,1.06,7.25,1.07,8,1.1,9.14,1.1,10.65,1.08,8.38
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Zverev A.,Ofner S.,12,216,3070,248,6,4,6,4,6,2,,,,,3,0,Completed,1.04,13,1.03,9,1.04,11,1.06,13.84,1.08,16.17,1.04,11.68
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,5,Thiem D.,Donaldson J.,8,67,3895,730,7,5,6,4,6,2,,,,,3,0,Completed,1.11,6.5,1.09,6.25,1.1,7,1.11,8.19,1.16,8.25,1.12,6.44
40,London,Wimbledon,08/07/17,Grand Slam,Outdoor,Grass,3rd Round,3,Federer R.,Zverev M.,5,30,5265,1396,7,6,6,4,6,4,,,,,3,0,Completed,1.03,15,1.02,10,1.04,11,1.04,17.22,1.05,20.5,1.04,13.05
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Cilic M.,Bautista Agut R.,6,19,4235,2155,6,2,6,2,6,2,,,,,3,0,Completed,1.2,4.5,1.19,4.2,1.22,4.33,1.23,4.8,1.24,5.05,1.21,4.53
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Querrey S.,Anderson K.,28,42,1495,970,5,7,7,6,6,3,6,7,6,3,3,2,Completed,2.1,1.72,2,1.72,2,1.8,2.26,1.73,2.26,1.84,2.07,1.77
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Paire B.,1,46,9390,960,7,6,6,4,6,4,,,,,3,0,Completed,1.1,7,1.09,6.25,1.12,6,1.13,7.5,1.14,8.25,1.11,6.9
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Berdych T.,Thiem D.,15,8,2570,3895,6,3,6,7,6,3,3,6,6,3,3,2,Completed,1.8,2,1.75,1.95,1.8,2,1.84,2.1,1.91,2.1,1.83,1.98
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Muller G.,Nadal R.,26,2,1675,7285,6,3,6,4,3,6,4,6,15,13,3,2,Completed,6.5,1.11,5.9,1.1,6,1.12,8.03,1.12,8.75,1.12,7.05,1.11
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Raonic M.,Zverev A.,7,12,4150,3070,4,6,7,5,4,6,7,5,6,1,3,2,Completed,1.72,2.1,1.75,1.95,1.8,2,1.88,2.04,1.91,2.1,1.81,2.01
40,London,Wimbledon,10/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Dimitrov G.,5,11,5265,3070,6,4,6,2,6,4,,,,,3,0,Completed,1.14,5.5,1.15,4.75,1.17,5,1.19,5.61,1.19,6.1,1.16,5.33
40,London,Wimbledon,11/07/17,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Mannarino A.,4,51,6055,896,6,2,7,6,6,4,,,,,3,0,Completed,1.03,15,1.02,10,1.05,10,1.05,15.55,1.05,21,1.03,12.89
40,London,Wimbledon,12/07/17,Grand Slam,Outdoor,Grass,Quarterfinals,5,Cilic M.,Muller G.,6,26,4235,1675,3,6,7,6,7,5,5,7,6,1,3,2,Completed,1.2,4.5,1.18,4.3,1.22,4.33,1.22,4.92,1.25,5.35,1.2,4.63
40,London,Wimbledon,12/07/17,Grand Slam,Outdoor,Grass,Quarterfinals,5,Querrey S.,Murray A.,28,1,1495,9390,3,6,6,4,6,7,6,1,6,1,3,2,Completed,5,1.16,5,1.14,5,1.17,5.57,1.19,6.1,1.2,5.29,1.16
40,London,Wimbledon,12/07/17,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Raonic M.,5,7,5265,4150,6,4,6,2,7,6,,,,,3,0,Completed,1.2,4.5,1.18,4.3,1.22,4.33,1.21,5.14,1.23,5.45,1.2,4.7
40,London,Wimbledon,12/07/17,Grand Slam,Outdoor,Grass,Quarterfinals,5,Berdych T.,Djokovic N.,15,4,2570,6055,7,6,2,0,,,,,,,1,0,Retired,4,1.25,4.1,1.2,4,1.25,5.17,1.21,5.17,1.28,4.27,1.23
40,London,Wimbledon,14/07/17,Grand Slam,Outdoor,Grass,Semifinals,5,Cilic M.,Querrey S.,6,28,4235,1495,6,7,6,4,7,6,7,5,,,3,1,Completed,1.28,3.75,1.28,3.35,1.3,3.5,1.31,3.95,1.35,4.05,1.3,3.64
40,London,Wimbledon,14/07/17,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Berdych T.,5,15,5265,2570,7,6,7,6,6,4,,,,,3,0,Completed,1.1,7,1.09,6.25,1.14,5.5,1.12,8.04,1.15,8.5,1.12,6.85
40,London,Wimbledon,16/07/17,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Cilic M.,5,6,5265,4235,6,3,6,1,6,4,,,,,3,0,Completed,1.22,4.5,1.2,4.1,,,1.25,4.6,1.26,4.75,1.23,4.33
