ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
33,Paris,French Open,04/06/17,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Gasquet R.,16,25,2365,1605,7,6,5,7,4,3,,,,,1,1,Retired,1.61,2.3,1.62,2.15,1.67,2.2,1.71,2.3,1.75,2.3,1.66,2.21
33,Paris,French Open,04/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Carreno Busta P.,Raonic M.,21,6,2045,4450,4,6,7,6,6,7,6,4,8,6,3,2,Completed,2.5,1.53,2.4,1.5,2.5,1.53,2.74,1.53,2.74,1.63,2.46,1.55
33,Paris,French Open,04/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Bautista Agut R.,4,18,5375,2155,6,1,6,2,6,2,,,,,3,0,Completed,1.02,19,1.01,11.5,1.02,15,1.03,21.1,1.04,21.1,1.02,15.35
33,Paris,French Open,04/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Zeballos H.,7,65,4145,793,6,1,6,3,6,1,,,,,3,0,Completed,1.04,13,1.03,9,1.05,10,1.05,14.88,1.1,15.08,1.04,11.54
33,Paris,French Open,04/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Ramos-Vinolas A.,2,20,7445,2065,7,6,6,1,6,3,,,,,3,0,Completed,1.1,7,1.09,6.25,1.11,6,1.13,7.47,1.15,8.75,1.1,6.92
33,Paris,French Open,05/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Khachanov K.,1,53,10370,896,6,3,6,4,6,4,,,,,3,0,Completed,1.12,6,1.11,5.6,1.14,5.5,1.14,6.92,1.2,7.01,1.13,6.06
33,Paris,French Open,05/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Nishikori K.,Verdasco F.,9,37,3650,1085,0,6,6,4,6,4,6,0,,,3,1,Completed,1.61,2.25,1.6,2.2,1.62,2.25,1.69,2.33,1.71,2.41,1.64,2.28
33,Paris,French Open,05/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Wawrinka S.,Monfils G.,3,16,5695,2365,7,5,7,6,6,2,,,,,3,0,Completed,1.3,3.5,1.28,3.35,1.33,3.4,1.4,3.28,1.4,3.7,1.32,3.41
33,Paris,French Open,05/06/17,Grand Slam,Outdoor,Clay,4th Round,5,Cilic M.,Anderson K.,8,56,3765,845,6,3,3,0,,,,,,,1,0,Retired,1.25,4,1.22,3.85,1.25,4,1.27,4.31,1.3,4.35,1.25,3.98
33,Paris,French Open,07/06/17,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Djokovic N.,7,2,4145,7445,7,6,6,3,6,0,,,,,3,0,Completed,2.75,1.44,2.75,1.4,3,1.4,3,1.46,3.05,1.46,2.85,1.43
33,Paris,French Open,07/06/17,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Carreno Busta P.,4,21,5375,2045,6,2,2,0,,,,,,,1,0,Retired,1.02,19,1.01,11.5,1.02,15,1.03,21.1,1.04,26,1.02,16
33,Paris,French Open,07/06/17,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Nishikori K.,1,9,10370,3650,2,6,6,1,7,6,6,1,,,3,1,Completed,1.25,4,1.23,3.75,1.25,4,1.25,4.55,1.3,4.55,1.24,4.1
33,Paris,French Open,07/06/17,Grand Slam,Outdoor,Clay,Quarterfinals,5,Wawrinka S.,Cilic M.,3,8,5695,3765,6,3,6,3,6,1,,,,,3,0,Completed,1.4,3,1.37,2.85,1.4,3,1.43,3.14,1.47,3.15,1.41,2.94
33,Paris,French Open,09/06/17,Grand Slam,Outdoor,Clay,Semifinals,5,Wawrinka S.,Murray A.,3,1,5695,10370,6,7,6,3,5,7,7,6,6,1,3,2,Completed,1.66,2.2,1.65,2.1,1.73,2.1,1.75,2.25,1.75,2.3,1.69,2.19
33,Paris,French Open,09/06/17,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Thiem D.,4,7,5375,4145,6,3,6,4,6,0,,,,,3,0,Completed,1.2,4.5,1.2,4.1,1.2,4.5,1.25,4.61,1.3,4.87,1.22,4.41
33,Paris,French Open,11/06/17,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Wawrinka S.,4,3,5375,5695,6,2,6,3,6,1,,,,,3,0,Completed,1.2,5,1.17,4.4,1.2,4.5,1.21,5.3,1.25,5.3,1.2,4.79
