ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Stakhovsky S.,7,36,4060,1145,6,1,6,1,6,3,,,,,3,0,Completed,1.01,13,1.05,8.5,1.05,8.5,1.04,17,1.05,9,1.05,17.5,1.03,11.83
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Tipsarevic J.,3,32,8390,1225,6,1,6,4,6,3,,,,,3,0,Completed,1.05,9,1.07,7.5,1.06,8,1.09,10.15,1.07,8,1.09,11.5,1.06,8.43
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Fognini F.,Garcia-Lopez G.,49,33,960,1205,4,6,6,3,6,3,6,1,,,3,1,Completed,1.53,2.37,1.53,2.4,1.57,2.25,1.6,2.53,1.57,2.38,1.62,2.55,1.55,2.4
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Montanes A.,Youzhny M.,38,13,1110,2010,6,1,7,6,6,1,,,,,3,0,Completed,2,1.72,2,1.75,2.2,1.62,2.11,1.83,2.1,1.73,2.2,1.83,2.07,1.72
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Darcis S.,9,135,2465,426,6,3,6,4,7,5,,,,,3,0,Completed,1.16,4.5,1.22,4,1.25,3.75,1.24,4.64,1.25,3.75,1.25,4.9,1.21,4.24
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Tsonga J.W.,14,17,1920,1570,4,6,6,7,7,6,6,2,6,3,3,2,Completed,2.1,1.66,2.08,1.7,2.2,1.62,2.29,1.71,2.1,1.73,2.3,1.75,2.15,1.67
31,Paris,French Open,27/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Gasquet R.,Bellucci T.,16,25,1755,1395,6,2,6,3,3,6,6,3,,,3,1,Completed,1.57,2.25,1.6,2.25,1.53,2.38,1.64,2.45,1.67,2.2,1.67,5,1.54,2.6
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Troicki V.,Dolgopolov O.,15,22,1840,1450,6,4,3,6,6,3,6,4,,,3,1,Completed,2.2,1.61,2.15,1.65,2.2,1.62,2.18,1.78,2.2,1.67,2.3,1.78,2.17,1.66
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Berrer M.,4,95,6085,555,6,2,6,3,6,2,,,,,3,0,Completed,1.01,13,1.03,10,1.03,10,1.03,19,1.01,15,1.05,27.1,1.03,13.98
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Veic A.,1,227,12070,217,6,1,6,3,6,0,,,,,3,0,Completed,1.005,21,1.01,15,1.01,17,1.01,41,1,81,1.01,81,1.01,24.18
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Chela J.I.,Rosol L.,34,111,1160,476,6,2,6,4,3,6,7,6,,,3,1,Completed,1.22,4,1.25,3.7,1.25,3.75,1.27,4.25,1.25,3.75,1.27,5.3,1.23,4.01
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Simon G.,Fish M.,18,10,1565,2395,6,3,6,4,6,2,,,,,3,0,Completed,1.5,2.5,1.5,2.5,1.5,2.5,1.52,2.78,1.44,2.75,1.59,2.78,1.51,2.52
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Falla A.,Kubot L.,120,122,462,458,6,7,6,4,7,5,6,4,,,3,1,Completed,2,1.72,2,1.75,2.1,1.67,2.13,1.82,2.2,1.67,2.2,1.83,2.07,1.72
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Del Potro J.M.,2,26,11665,1355,6,3,3,6,6,3,6,2,,,3,1,Completed,1.12,5.5,1.15,5,1.14,5,1.16,6.5,1.14,5.5,1.18,7,1.13,5.6
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Ljubicic I.,Verdasco F.,37,20,1120,1515,6,3,7,6,6,4,,,,,3,0,Completed,2.75,1.4,2.5,1.5,2.5,1.5,2.67,1.55,2.5,1.53,2.75,1.55,2.54,1.5
31,Paris,French Open,28/05/11,Grand Slam,Outdoor,Clay,3rd Round,5,Soderling R.,Mayer L.,5,19,5435,1555,6,1,6,4,6,3,,,,,3,0,Completed,1.07,7.5,1.1,6.25,1.1,6.5,1.11,8.44,1.08,7.5,1.11,9.24,1.08,7.93
31,Paris,French Open,29/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Fognini F.,Montanes A.,49,38,960,1110,4,6,6,4,3,6,6,3,11,9,3,2,Completed,2.62,1.44,2.5,1.5,2.63,1.44,2.68,1.55,2.63,1.5,2.8,1.55,2.58,1.49
31,Paris,French Open,29/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Wawrinka S.,3,14,8390,1920,6,3,6,2,7,5,,,,,3,0,Completed,1.06,8,1.09,6.5,1.11,6,1.12,8.11,1.13,6,1.13,8.11,1.09,7.03
31,Paris,French Open,29/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Gasquet R.,2,16,11665,1755,6,4,6,4,6,2,,,,,3,0,Completed,1.04,10,1.06,8,1.06,8,1.07,11.5,1.07,8,1.1,12.42,1.05,9.45
31,Paris,French Open,30/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Chela J.I.,Falla A.,34,120,1160,462,4,6,6,2,1,6,7,6,6,2,3,2,Completed,1.33,3.25,1.35,3,1.4,2.75,1.37,3.41,1.36,3,1.44,3.48,1.35,3.11
31,Paris,French Open,30/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Ljubicic I.,1,37,12070,1120,7,5,6,3,6,3,,,,,3,0,Completed,1.01,15,1.03,10,1.03,10,1.03,19,1.01,19,1.04,25.37,1.02,14.91
31,Paris,French Open,30/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Monfils G.,Ferrer D.,9,7,2465,4060,6,4,2,6,7,5,1,6,8,6,3,2,Completed,4,1.22,3.75,1.25,4,1.22,4.22,1.28,4,1.22,4.22,1.33,3.82,1.25
31,Paris,French Open,30/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Soderling R.,Simon G.,5,18,5435,1565,6,2,6,3,7,6,,,,,3,0,Completed,1.33,3.25,1.35,3,1.33,3.25,1.44,3.09,1.33,3.25,1.44,3.4,1.35,3.12
31,Paris,French Open,31/05/11,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Troicki V.,4,15,6085,1840,4,6,4,6,6,3,6,2,7,5,3,2,Completed,1.22,4,1.35,3,1.36,3,1.32,3.84,1.33,3.25,1.4,4,1.31,3.35
31,Paris,French Open,30/05/11,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Fognini F.,2,49,11665,960,,,,,,,,,,,,,Walkover,,21,1.01,15,1.01,21,1.01,61,1.01,21,1.01,63.32,1.01,23.84
31,Paris,French Open,31/05/11,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Monfils G.,3,9,8390,2465,6,4,6,3,7,6,,,,,3,0,Completed,1.11,6.5,1.1,6.21,1.13,5.5,1.16,6.35,1.14,5.5,1.16,6.8,1.13,5.88
31,Paris,French Open,01/06/11,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Chela J.I.,4,34,6085,1160,7,6,7,5,6,2,,,,,3,0,Completed,1.12,6,1.18,4.5,1.14,5,1.18,5.88,1.13,6,1.18,6,1.15,5.39
31,Paris,French Open,01/06/11,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Soderling R.,1,5,12070,5435,6,4,6,1,7,6,,,,,3,0,Completed,1.28,3.6,1.3,3.3,1.3,3.4,1.33,3.77,1.33,3.25,1.36,3.77,1.31,3.38
31,Paris,French Open,03/06/11,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Murray A.,1,4,12070,6085,6,4,7,5,6,4,,,,,3,0,Completed,1.14,5.5,1.13,5.5,1.17,4.5,1.16,6.67,1.14,5.5,1.2,6.67,1.14,5.48
31,Paris,French Open,03/06/11,Grand Slam,Outdoor,Clay,Semifinals,5,Federer R.,Djokovic N.,3,2,8390,11665,7,6,6,3,3,6,7,6,,,3,1,Completed,3.4,1.33,3.32,1.3,3.25,1.33,3.42,1.38,3,1.36,3.48,1.45,3.15,1.36
31,Paris,French Open,05/06/11,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Federer R.,1,3,12070,8390,7,5,7,6,5,7,6,1,,,3,1,Completed,1.36,3.2,1.4,2.8,1.4,3,1.39,3.37,1.4,3,3.37,1.47,2.99,1.4
