ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
31,Paris,French Open,03/06/06,Grand Slam,Outdoor,Clay,3rd Round,5,Ramirez-Hidalgo R.,Ferrer D.,79,15,525,1505,7,6,7,6,6,4,,,,,3,0,Completed,5,1.14,5.25,1.16,5.2,1.15,6.51,1.164,5.2,1.15
31,Paris,French Open,04/06/06,Grand Slam,Outdoor,Clay,3rd Round,5,Ljubicic I.,Monaco J.,4,103,2610,413,4,6,5,7,6,3,6,4,6,2,3,2,Completed,1.33,3.25,1.35,3.2,1.3,3.35,1.435,3.1,1.35,3.05
31,Paris,French Open,04/06/06,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Blake J.,28,8,1100,1925,6,2,6,7,7,6,5,7,6,4,3,2,Completed,3.25,1.33,3.5,1.3,3.1,1.35,3.5,1.37,3.3,1.32
31,Paris,French Open,04/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Davydenko N.,Gaudio G.,6,10,2395,1745,6,3,6,4,3,6,6,3,,,3,1,Completed,1.53,2.37,1.62,2.3,1.6,2.3,1.641,2.46,1.58,2.33
31,Paris,French Open,04/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Ancic M.,Robredo T.,12,7,1710,2020,6,4,4,6,2,6,6,4,7,5,3,2,Completed,3,1.36,3.1,1.37,3.1,1.35,3.57,1.361,2.97,1.37
31,Paris,French Open,04/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Berdych T.,1,20,7010,1390,6,3,6,2,6,3,,,,,3,0,Completed,1.06,8,1.1,7,1.11,5.84,1.133,7.84,1.1,7.2
31,Paris,French Open,04/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Nalbandian D.,Vassallo-Arguello M.,3,181,3065,225,6,4,6,4,6,4,,,,,3,0,Completed,1.06,8,1.07,8.5,1.1,6.75,1.098,9.25,1.08,7.8
31,Paris,French Open,05/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Benneteau J.,Martin A.,95,68,437,589,5,1,,,,,,,,,0,0,Retired,2.37,1.53,2.65,1.48,2.75,1.42,2.74,1.529,2.5,1.5
31,Paris,French Open,05/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Monfils G.,63,28,627,1100,7,6,7,6,6,3,,,,,3,0,Completed,1.57,2.25,1.53,2.5,1.58,2.28,1.581,2.62,1.57,2.35
31,Paris,French Open,05/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Ljubicic I.,Ramirez-Hidalgo R.,4,79,2610,525,6,3,3,6,6,3,6,2,,,3,1,Completed,1.39,2.75,1.48,2.65,1.5,2.45,1.543,2.72,1.53,2.42
31,Paris,French Open,05/06/06,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Hewitt L.,2,14,4545,1580,6,2,5,7,6,4,6,2,,,3,1,Completed,1.05,8.5,1.06,9,1.05,8.5,1.076,11.65,1.07,8
31,Paris,French Open,06/06/06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Ancic M.,1,12,7010,1710,6,4,6,3,6,4,,,,,3,0,Completed,1.04,9,1.03,12,1.05,8.5,1.05,16,1.05,10
31,Paris,French Open,06/06/06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nalbandian D.,Davydenko N.,3,6,3065,2395,6,3,6,3,2,6,6,4,,,3,1,Completed,1.53,2.37,1.7,2.15,1.65,2.15,1.662,2.41,1.67,2.15
31,Paris,French Open,07/06/06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Ljubicic I.,Benneteau J.,4,95,2610,437,6,2,6,2,6,3,,,,,3,0,Completed,1.28,3.75,1.33,3.3,1.24,3.81,1.346,3.69,1.29,3.5
31,Paris,French Open,07/06/06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Djokovic N.,2,63,4545,627,6,4,6,4,0,0,,,,,2,0,Retired,1.04,11,1.05,10,1.05,8.5,1.069,12.46,1.04,12
31,Paris,French Open,09/06/06,Grand Slam,Outdoor,Clay,Semifinals,5,Federer R.,Nalbandian D.,1,3,7010,3065,3,6,6,4,5,2,,,,,1,1,Retired,1.19,4.5,1.22,4.25,1.24,3.81,1.261,4.53,1.26,3.95
31,Paris,French Open,09/06/06,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Ljubicic I.,2,4,4545,2610,6,4,6,2,7,6,,,,,3,0,Completed,1.06,8.5,1.06,9,1.06,7.79,1.1,9,1.07,8.5
31,Paris,French Open,11/06/06,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Federer R.,2,1,4545,7010,1,6,6,1,6,4,7,6,,,3,1,Completed,1.61,2.25,1.7,2.15,1.65,2.15,1.719,2.29,1.67,2.22
