ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
33,Paris,French Open,27/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Isner J.,Gabashvili T.,17,79,1965,706,7,6,4,6,2,6,6,4,6,2,3,2,Completed,1.5,2.62,1.45,2.55,1.53,2.5,1.53,2.74,1.61,2.76,1.51,2.54
33,Paris,French Open,27/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Chardy J.,4,32,6315,1265,6,4,6,3,7,5,,,,,3,0,Completed,1.14,5.5,1.13,4.9,1.14,5.5,1.18,5.77,1.19,5.77,1.16,5.26
33,Paris,French Open,27/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Troicki V.,Simon G.,24,18,1535,1945,6,4,6,2,6,2,,,,,3,0,Completed,3.4,1.33,3,1.33,3.25,1.36,3.67,1.34,3.68,1.38,3.36,1.32
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Granollers M.,Nadal R.,56,5,844,5675,,,,,,,,,,,,,Walkover,19,1.02,10,1.02,15,1.02,22.73,1.03,25,1.03,16.82,1.02
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Thiem D.,Zverev A.,15,41,2430,1060,6,7,6,3,6,3,6,3,,,3,1,Completed,1.22,4.33,1.25,3.5,1.22,4.33,1.24,4.72,1.27,4.72,1.22,4.2
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Lopez F.,11,23,2740,1550,6,4,7,6,6,1,,,,,3,0,Completed,1.16,5,1.2,4,1.2,4.33,1.19,5.61,1.21,5.61,1.17,4.95
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Goffin D.,Almagro N.,13,49,2570,899,6,2,4,6,6,3,4,6,6,2,3,2,Completed,1.44,2.75,1.45,2.55,1.5,2.62,1.49,2.87,1.53,2.87,1.46,2.68
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Gulbis E.,Tsonga J.W.,80,7,701,3355,2,5,,,,,,,,,0,0,Retired,2.75,1.44,2.65,1.42,2.75,1.44,2.8,1.51,2.9,1.51,2.7,1.45
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Cuevas P.,8,27,2850,1450,4,6,6,3,6,3,7,5,,,3,1,Completed,1.61,2.3,1.58,2.25,1.62,2.25,1.7,2.31,1.71,2.38,1.63,2.25
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Bautista Agut R.,Coric B.,16,47,2015,935,6,2,6,3,6,3,,,,,3,0,Completed,1.4,3,1.35,2.8,1.36,3.25,1.41,3.21,1.44,3.25,1.37,3.01
33,Paris,French Open,28/05/16,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Bedene A.,1,66,16150,765,6,2,6,3,6,3,,,,,3,0,Completed,1.005,34,1,11,1.01,26,1.01,41,1.02,41,1.01,22.03
33,Paris,French Open,29/05/16,Grand Slam,Outdoor,Clay,4th Round,5,Ramos-Vinolas A.,Raonic M.,55,9,853,2785,6,2,6,4,6,4,,,,,3,0,Completed,4.5,1.2,4,1.2,4.33,1.2,5.01,1.22,5.5,1.23,4.55,1.19
33,Paris,French Open,29/05/16,Grand Slam,Outdoor,Clay,4th Round,5,Wawrinka S.,Troicki V.,4,24,6315,1535,7,6,6,7,6,3,6,2,,,3,1,Completed,1.1,7,1.11,5.1,1.12,6,1.12,8.03,1.14,8.03,1.11,6.67
33,Paris,French Open,29/05/16,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Isner J.,2,17,8435,1965,7,6,6,4,6,3,,,,,3,0,Completed,1.08,8,1.07,7,1.08,7,1.09,9.81,1.1,10,1.08,8.22
33,Paris,French Open,29/05/16,Grand Slam,Outdoor,Clay,4th Round,5,Gasquet R.,Nishikori K.,12,6,2725,4470,6,4,6,2,4,6,6,2,,,3,1,Completed,3,1.4,2.8,1.38,3,1.4,3.22,1.41,3.22,1.46,2.97,1.4
33,Paris,French Open,01/06/16,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Bautista Agut R.,1,16,16150,2015,3,6,6,4,6,1,7,5,,,3,1,Completed,1.01,21,1.01,11,1.02,11,1.03,14.73,1.02,25.49,1.01,17.46
33,Paris,French Open,01/06/16,Grand Slam,Outdoor,Clay,4th Round,5,Goffin D.,Gulbis E.,13,80,2570,701,4,6,6,2,6,2,6,3,,,3,1,Completed,1.33,3.4,1.3,3,1.33,3.25,1.51,2.65,1.35,3.75,1.3,3.45
33,Paris,French Open,01/06/16,Grand Slam,Outdoor,Clay,4th Round,5,Berdych T.,Ferrer D.,8,11,2850,2740,6,3,7,5,6,3,,,,,3,0,Completed,2.2,1.66,2,1.7,2.2,1.67,2.23,1.69,2.3,1.78,2.15,1.69
33,Paris,French Open,01/06/16,Grand Slam,Outdoor,Clay,4th Round,5,Thiem D.,Granollers M.,15,56,2430,844,6,2,6,7,6,1,6,4,,,3,1,Completed,1.1,7,1.08,6.5,1.08,8,1.23,4.44,1.11,9,1.09,7.24
33,Paris,French Open,01/06/16,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Gasquet R.,2,12,8435,2725,5,7,7,6,6,0,6,2,,,3,1,Completed,1.33,3.5,1.28,3.2,1.3,3.4,1.35,3.61,1.36,3.75,1.32,3.4
33,Paris,French Open,01/06/16,Grand Slam,Outdoor,Clay,Quarterfinals,5,Wawrinka S.,Ramos-Vinolas A.,4,55,6315,853,6,2,6,1,7,6,,,,,3,0,Completed,1.11,6.5,1.1,5.75,1.12,6,1.12,7.66,1.13,7.66,1.11,6.55
33,Paris,French Open,02/06/16,Grand Slam,Outdoor,Clay,Quarterfinals,5,Thiem D.,Goffin D.,15,13,2430,2570,4,6,7,6,6,4,6,1,,,3,1,Completed,1.53,2.5,1.52,2.35,1.53,2.5,1.67,2.37,1.7,2.5,1.59,2.36
33,Paris,French Open,02/06/16,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Berdych T.,1,8,16150,2850,6,3,7,5,6,3,,,,,3,0,Completed,1.06,10,1.09,6,1.06,9,1.07,9.9,1.1,11.45,1.07,9.05
33,Paris,French Open,03/06/16,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Thiem D.,1,15,16150,2430,6,2,6,1,6,4,,,,,3,0,Completed,1.08,8,1.08,6,1.08,8,1.11,8.75,1.12,8.75,1.09,7.62
33,Paris,French Open,03/06/16,Grand Slam,Outdoor,Clay,Semifinals,5,Murray A.,Wawrinka S.,2,4,8435,6315,6,4,6,2,4,6,6,2,,,3,1,Completed,1.72,2.1,1.75,1.9,1.73,2.1,1.8,2.18,1.82,2.2,1.75,2.07
33,Paris,French Open,05/06/16,Grand Slam,Outdoor,Clay,The Final,5,Djokovic N.,Murray A.,1,2,16150,8435,3,6,6,1,6,2,6,4,,,3,1,Completed,1.3,3.5,1.33,3,1.33,3.4,1.35,3.67,1.35,3.8,1.32,3.48
