ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
31,Paris,French Open,28/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Baghdatis M.,4,30,5565,1465,6,2,6,3,0,6,6,2,,,3,1,Completed,1.28,3.5,1.33,3.1,1.33,3.25,1.38,3.41,1.33,3,1.5,3.5,1.34,3.13
31,Paris,French Open,28/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Mayer L.,12,57,2945,822,6,4,3,6,7,5,6,7,6,4,3,2,Completed,1.36,3,1.35,3.1,1.36,3,1.42,3.19,1.33,3,1.45,3.3,1.38,2.92
31,Paris,French Open,28/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Tsonga J.W.,De Bakker T.,10,50,3185,858,6,7,7,6,6,3,6,4,,,3,1,Completed,1.36,3,1.45,2.65,1.44,2.63,1.44,3.06,1.4,2.75,1.5,3.06,1.43,2.7
31,Paris,French Open,28/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Fognini F.,24,92,1600,570,6,3,6,4,6,1,,,,,3,0,Completed,1.06,8,1.07,7.25,1.1,6.5,1.11,8.71,1.07,7,1.13,9.85,1.09,6.99
31,Paris,French Open,28/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Soderling R.,Montanes A.,7,34,4755,1325,6,4,7,5,2,6,6,3,,,3,1,Completed,1.14,5,1.18,4.5,1.17,4.5,1.18,5.77,1.17,4.5,1.25,5.77,1.17,4.71
31,Paris,French Open,28/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Isner J.,17,19,2115,1880,6,2,6,2,6,1,,,,,3,0,Completed,1.33,3.25,1.4,2.8,1.4,2.75,1.36,3.48,1.36,2.88,1.45,3.48,1.39,2.89
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Gabashvili T.,Roddick A.,114,8,453,4600,6,4,6,4,6,2,,,,,3,0,Completed,5,1.14,4.25,1.2,4.5,1.17,5.05,1.22,4.5,1.17,5.1,1.23,4.44,1.19
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Youzhny M.,Troicki V.,14,41,2375,955,2,6,7,6,6,2,6,3,,,3,1,Completed,1.38,2.87,1.4,2.8,1.36,3,1.5,2.85,1.4,2.75,1.5,3,1.42,2.76
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Melzer J.,Ferrer D.,27,11,1495,3010,6,4,6,0,7,6,,,,,3,0,Completed,7.5,1.07,5.75,1.12,6,1.11,9.05,1.1,6,1.1,9.05,1.15,6.56,1.1
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Hanescu V.,3,37,6405,1160,6,3,3,6,6,3,6,2,,,3,1,Completed,1.1,6.5,1.14,5.25,1.13,5.5,1.13,7.65,1.13,5.5,1.15,8.2,1.11,6.08
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Bellucci T.,Ljubicic I.,29,16,1482,2140,7,6,6,2,6,4,,,,,3,0,Completed,1.57,2.25,1.65,2.15,1.62,2.2,1.68,2.36,1.67,2.1,1.8,2.36,1.65,2.18
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Almagro N.,Dolgopolov O.,21,56,1690,824,6,3,6,3,6,4,,,,,3,0,Completed,1.22,4,1.3,3.3,1.29,3.5,1.29,4.05,1.29,3.25,1.38,4.05,1.28,3.6
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Kohlschreiber P.,9,35,3645,1320,2,6,6,3,6,3,6,7,6,4,3,2,Completed,1.22,4,1.21,4.05,1.22,4,1.32,3.85,1.2,4,1.35,4.5,1.23,3.89
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Ginepri R.,Ferrero J.C.,98,18,538,2050,7,5,6,3,3,6,2,6,6,4,3,2,Completed,5,1.14,4.65,1.17,5,1.14,5.05,1.22,4.5,1.17,5.5,1.25,4.63,1.17
31,Paris,French Open,29/05/10,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Hewitt L.,2,33,6880,1350,6,3,6,4,6,3,,,,,3,0,Completed,1.01,15,1.01,15,1.01,17,1.02,26,1.01,21,1.02,36,1.01,17
31,Paris,French Open,30/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Wawrinka S.,1,24,10030,1600,6,3,7,6,6,2,,,,,3,0,Completed,1.06,8,1.1,6.25,1.07,7.5,1.11,8.26,1.08,7.5,1.11,9,1.09,7.19
31,Paris,French Open,30/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Soderling R.,Cilic M.,7,12,4755,2945,6,4,6,4,6,2,,,,,3,0,Completed,1.3,3.4,1.3,3.3,1.33,3.25,1.38,3.37,1.33,3.25,1.45,3.4,1.35,3.11
31,Paris,French Open,30/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Youzhny M.,Tsonga J.W.,14,10,2375,3185,6,2,,,,,,,,,1,0,Retired,1.72,2,1.75,2,1.73,2,1.97,1.95,1.73,2.1,1.97,2.1,1.82,1.93
31,Paris,French Open,30/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Berdych T.,Murray A.,17,4,2115,5565,6,4,7,5,6,3,,,,,3,0,Completed,2.5,1.5,2.25,1.6,2.25,1.57,2.48,1.62,2.38,1.57,2.5,1.85,2.26,1.62
31,Paris,French Open,31/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Ginepri R.,3,98,6405,538,6,4,2,6,6,1,6,2,,,3,1,Completed,1.05,9,1.08,7,1.06,8,1.09,10.2,1.07,8,1.12,10.5,1.07,7.86
31,Paris,French Open,31/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Melzer J.,Gabashvili T.,27,114,1495,453,7,6,4,6,6,1,6,4,,,3,1,Completed,1.3,3.4,1.33,3.1,1.36,3,1.37,3.45,1.36,3,1.44,3.45,1.34,3.15
31,Paris,French Open,31/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Bellucci T.,2,29,6880,1482,6,2,7,5,6,4,,,,,3,0,Completed,,21,1.01,15,1.01,17,1.02,26,1.01,17,1.03,34,1.01,17.53
31,Paris,French Open,31/05/10,Grand Slam,Outdoor,Clay,4th Round,5,Almagro N.,Verdasco F.,21,9,1690,3645,6,1,4,6,6,1,6,4,,,3,1,Completed,2.2,1.61,2.05,1.72,2,1.73,2.2,1.76,2.1,1.73,2.2,1.8,2.08,1.71
31,Paris,French Open,01/06/10,Grand Slam,Outdoor,Clay,Quarterfinals,5,Soderling R.,Federer R.,7,1,4755,10030,3,6,6,3,7,5,6,4,,,3,1,Completed,4.5,1.2,4,1.22,4,1.22,4.64,1.24,4,1.22,5.5,1.3,4.37,1.21
31,Paris,French Open,01/06/10,Grand Slam,Outdoor,Clay,Quarterfinals,5,Berdych T.,Youzhny M.,17,14,2115,2375,6,3,6,1,6,2,,,,,3,0,Completed,1.44,2.75,1.45,2.6,1.5,2.5,1.46,2.99,1.44,2.75,1.53,2.99,1.44,2.72
31,Paris,French Open,02/06/10,Grand Slam,Outdoor,Clay,Quarterfinals,5,Melzer J.,Djokovic N.,27,3,1495,6405,3,6,2,6,6,2,7,6,6,4,3,2,Completed,4.5,1.2,3.75,1.25,4,1.22,4.43,1.26,3.75,1.25,4.5,1.35,3.91,1.25
31,Paris,French Open,02/06/10,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Almagro N.,2,21,6880,1690,7,6,7,6,6,4,,,,,3,0,Completed,1.05,10,1.05,8.5,1.04,9,1.07,11.5,1.03,11,1.11,13,1.05,10.06
31,Paris,French Open,04/06/10,Grand Slam,Outdoor,Clay,Semifinals,5,Soderling R.,Berdych T.,7,17,4755,2115,6,3,3,6,5,7,6,3,6,3,3,2,Completed,1.44,2.75,1.45,2.6,1.4,2.75,1.5,2.83,1.44,2.75,1.5,3.1,1.45,2.73
31,Paris,French Open,04/06/10,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Melzer J.,2,27,6880,1495,6,2,6,3,7,6,,,,,3,0,Completed,1.01,15,1.03,10,1.02,11,1.04,15.75,1.02,13,1.05,21,1.03,13.11
31,Paris,French Open,06/06/10,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Soderling R.,2,7,6880,4755,6,4,6,2,6,4,,,,,3,0,Completed,1.25,4,1.22,4,1.29,3.5,1.29,4.05,1.25,4,1.35,4.11,1.26,3.82
