ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
32,Paris,French Open,01/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Gulbis E.,Federer R.,17,4,2050,5125,6,7,7,6,6,2,4,6,6,3,3,2,Completed,2.75,1.44,2.7,1.45,2.75,1.44,2.77,1.52,2.88,1.44,2.88,1.54,2.68,1.46
32,Paris,French Open,01/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Raonic M.,Granollers M.,9,229,2975,210,6,3,6,3,6,3,,,,,3,0,Completed,1.2,4.5,1.17,4.75,1.2,4.5,1.19,5.69,1.18,5,1.21,5.69,1.18,4.77
32,Paris,French Open,01/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Tsonga J.W.,2,14,11850,2315,6,1,6,4,6,1,,,,,3,0,Completed,1.1,7,1.11,6,1.12,6,1.13,7.85,1.11,7,1.15,7.85,1.11,6.48
32,Paris,French Open,02/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Ferrer D.,Anderson K.,5,20,5030,1710,6,3,6,3,6,7,6,1,,,3,1,Completed,1.08,8,1.08,7.5,1.08,8,1.08,10.5,1.08,8,1.1,10.5,1.07,8.22
32,Paris,French Open,02/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Lajovic D.,1,83,12500,632,6,1,6,2,6,1,,,,,3,0,Completed,1.002,29,1.01,13,1.01,26,1.02,25.5,1.01,23,1.02,43.5,1.01,21.39
32,Paris,French Open,02/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Verdasco F.,8,25,4120,1420,6,4,7,5,7,6,,,,,3,0,Completed,1.61,2.25,1.62,2.25,1.57,2.38,1.73,2.26,1.67,2.25,1.73,2.38,1.63,2.25
32,Paris,French Open,02/06/14,Grand Slam,Outdoor,Clay,4th Round,5,Monfils G.,Garcia-Lopez G.,28,41,1390,1063,6,0,6,2,7,5,,,,,3,0,Completed,1.53,2.5,1.58,2.35,1.57,2.38,1.57,2.62,1.62,2.38,1.63,2.62,1.58,2.38
32,Paris,French Open,03/06/14,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Raonic M.,2,9,11850,2975,7,5,7,6,6,4,,,,,3,0,Completed,1.07,9,1.08,7.5,1.08,8,1.08,10.5,1.07,8.5,1.12,11.13,1.08,8.32
32,Paris,French Open,03/06/14,Grand Slam,Outdoor,Clay,Quarterfinals,5,Gulbis E.,Berdych T.,17,6,2050,4330,6,3,6,2,6,4,,,,,3,0,Completed,2.3,1.61,2.3,1.6,2.25,1.62,2.44,1.64,2.25,1.67,2.44,1.71,2.27,1.64
32,Paris,French Open,04/06/14,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Monfils G.,8,28,4120,1390,6,4,6,1,4,6,1,6,6,0,3,2,Completed,1.5,2.62,1.52,2.45,1.5,2.62,1.58,2.58,1.53,2.63,1.58,2.75,1.51,2.56
32,Paris,French Open,04/06/14,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Ferrer D.,1,5,12500,5030,4,6,6,4,6,0,6,1,,,3,1,Completed,1.14,5.5,1.15,5.25,1.17,5,1.2,5.37,1.17,5.5,1.2,5.54,1.17,5.11
32,Paris,French Open,06/06/14,Grand Slam,Outdoor,Clay,Semifinals,5,Djokovic N.,Gulbis E.,2,17,11850,2050,6,3,6,3,3,6,6,3,,,3,1,Completed,1.1,7,1.13,5.75,1.12,6,1.13,7.66,1.13,6.5,1.15,7.85,1.12,6.52
32,Paris,French Open,06/06/14,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Murray A.,1,8,12500,4120,6,3,6,2,6,1,,,,,3,0,Completed,1.12,6,1.13,5.5,1.14,5.5,1.13,7.72,1.17,5.5,1.2,7.75,1.13,6.13
32,Paris,French Open,08/06/14,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Djokovic N.,1,2,12500,11850,3,6,7,5,6,2,6,4,,,3,1,Completed,1.66,2.2,1.7,2.1,1.67,2.2,1.74,2.28,1.67,2.3,1.75,2.5,1.68,2.23
