ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
37,London,Wimbledon,29/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Benneteau J.,3,32,9435,1210,4,6,6,7,6,2,7,6,6,1,3,2,Completed,1.01,26,1.01,20,1.02,13,1.02,25.5,1.02,15,1.03,29.98,1.01,18.56
37,London,Wimbledon,29/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Tipsarevic J.,33,8,1210,3200,6,3,6,4,3,6,6,3,,,3,1,Completed,2.62,1.5,2.4,1.55,2.5,1.53,2.59,1.58,2.63,1.5,2.75,1.59,2.51,1.52
37,London,Wimbledon,29/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Gasquet R.,Almagro N.,19,11,1600,2605,6,3,6,4,6,4,,,,,3,0,Completed,1.44,2.75,1.45,2.7,1.44,2.75,1.45,3,1.4,2.88,1.48,3.01,1.44,2.74
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Baker B.,Paire B.,126,55,438,800,6,4,4,6,6,1,6,3,,,3,1,Completed,1.53,2.5,1.55,2.4,1.57,2.38,1.56,2.62,1.53,2.5,1.62,2.62,1.55,2.43
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Kohlschreiber P.,Rosol L.,30,100,1220,553,6,2,6,3,7,6,,,,,3,0,Completed,1.4,2.87,1.4,2.9,1.4,3,1.43,3.12,1.44,2.75,1.53,3.12,1.41,2.87
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Del Potro J.M.,Nishikori K.,9,20,3180,1600,6,3,7,6,6,1,,,,,3,0,Completed,1.28,3.75,1.3,3.45,1.3,3.5,1.29,4.08,1.29,3.5,1.33,4.2,1.29,3.59
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Fish M.,Goffin D.,12,70,2535,688,6,3,7,6,7,6,,,,,3,0,Completed,2.25,1.61,2.12,1.7,2.2,1.67,2.27,1.72,2.2,1.67,2.35,1.77,2.16,1.68
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Cilic M.,Querrey S.,18,64,1655,705,7,6,6,4,6,7,6,7,17,15,3,2,Completed,1.36,3.25,1.4,2.9,1.4,2.75,1.36,3.49,1.4,2.88,1.42,3.49,1.37,3.04
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Ferrer D.,Roddick A.,5,25,5250,1395,2,6,7,6,6,4,6,3,,,3,1,Completed,1.4,2.87,1.44,2.63,1.4,3,1.46,2.98,1.4,2.88,1.5,3.1,1.42,2.83
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,5,Tsonga J.W.,Lacko L.,6,60,5230,763,6,4,6,3,6,3,,,,,3,0,Completed,1.06,10,1.07,8,1.07,8,1.09,9.6,1.08,7.5,1.09,10.5,1.07,8.31
37,London,Wimbledon,30/06/12,Grand Slam,Outdoor,Grass,3rd Round,3,Murray A.,Baghdatis M.,4,42,6980,945,7,5,3,6,7,5,6,1,,,3,1,Completed,1.08,8,1.1,6.5,1.1,7,1.11,8.53,1.1,7,1.12,8.53,1.1,7.04
37,London,Wimbledon,02/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Youzhny M.,Istomin D.,33,39,1210,1032,6,3,5,7,6,4,6,7,7,5,3,2,Completed,1.38,3,1.4,2.9,1.36,3,1.41,3.2,1.36,3,1.43,3.3,1.38,2.99
37,London,Wimbledon,02/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Malisse X.,3,75,9435,651,7,6,6,1,4,6,6,3,,,3,1,Completed,1.04,13,1.07,8,1.04,10,1.05,14.8,1.05,9,1.07,14.8,1.05,10.63
37,London,Wimbledon,02/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Djokovic N.,Troicki V.,1,34,12280,1190,6,3,6,1,6,3,,,,,3,0,Completed,1.02,19,1.03,12,1.03,11,1.02,23,1.02,13,1.04,26,1.02,15.22
37,London,Wimbledon,03/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Kohlschreiber P.,Baker B.,30,126,1220,438,6,1,7,6,6,3,,,,,3,0,Completed,1.5,2.62,1.53,2.45,1.5,2.62,1.57,2.61,1.53,2.5,1.57,2.65,1.51,2.54
37,London,Wimbledon,03/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Mayer F.,Gasquet R.,29,19,1230,1600,6,3,6,1,3,6,6,2,,,3,1,Completed,4.5,1.2,4.4,1.2,4,1.25,5.14,1.21,4.5,1.2,5.14,1.25,4.37,1.21
37,London,Wimbledon,03/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Tsonga J.W.,Fish M.,6,12,5230,2535,4,6,7,6,6,4,6,4,,,3,1,Completed,1.16,5,1.2,4.4,1.22,4.33,1.21,5.14,1.22,4,1.25,5.14,1.2,4.48
37,London,Wimbledon,03/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Murray A.,Cilic M.,4,18,6980,1655,7,5,6,2,6,3,,,,,3,0,Completed,1.16,5,1.2,4.4,1.22,4.33,1.23,4.8,1.2,4.5,1.25,5,1.2,4.46
37,London,Wimbledon,03/07/12,Grand Slam,Outdoor,Grass,4th Round,5,Ferrer D.,Del Potro J.M.,5,9,5250,3180,6,3,6,2,6,3,,,,,3,0,Completed,2.2,1.66,2.14,1.69,2.2,1.67,2.36,1.68,2.25,1.62,2.36,1.72,2.19,1.67
37,London,Wimbledon,04/07/12,Grand Slam,Outdoor,Grass,Quarterfinals,5,Djokovic N.,Mayer F.,1,29,12280,1230,6,4,6,1,6,4,,,,,3,0,Completed,1.02,17,1.03,12,1.02,13,1.04,18,1.03,13,1.04,21,1.03,13.65
37,London,Wimbledon,04/07/12,Grand Slam,Outdoor,Grass,Quarterfinals,5,Federer R.,Youzhny M.,3,33,9435,1210,6,1,6,2,6,2,,,,,3,0,Completed,1.1,7,1.13,5.75,1.11,6.5,1.14,7.06,1.1,7,1.15,7.5,1.12,6.2
37,London,Wimbledon,04/07/12,Grand Slam,Outdoor,Grass,Quarterfinals,5,Murray A.,Ferrer D.,4,5,6980,5250,6,7,7,6,6,4,7,6,,,3,1,Completed,1.44,2.75,1.45,2.7,1.44,2.62,1.54,2.7,1.44,2.75,1.54,2.81,1.47,2.66
37,London,Wimbledon,04/07/12,Grand Slam,Outdoor,Grass,Quarterfinals,5,Tsonga J.W.,Kohlschreiber P.,6,30,5230,1220,7,6,4,6,7,6,6,2,,,3,1,Completed,1.3,3.5,1.35,3.15,1.33,3.4,1.34,3.62,1.29,3.5,1.36,3.62,1.33,3.31
37,London,Wimbledon,06/07/12,Grand Slam,Outdoor,Grass,Semifinals,5,Federer R.,Djokovic N.,3,1,9435,12280,6,3,3,6,6,4,6,3,,,3,1,Completed,2.87,1.44,2.9,1.4,3,1.4,2.94,1.48,3,1.36,3.06,1.48,2.87,1.42
37,London,Wimbledon,06/07/12,Grand Slam,Outdoor,Grass,Semifinals,5,Murray A.,Tsonga J.W.,4,6,6980,5230,6,3,6,4,3,6,7,5,,,3,1,Completed,1.4,3,1.4,2.9,1.44,2.75,1.43,3.16,1.4,2.88,1.47,3.2,1.41,2.89
37,London,Wimbledon,08/07/12,Grand Slam,Outdoor,Grass,The Final,5,Federer R.,Murray A.,3,4,9435,6980,4,6,7,5,6,3,6,4,,,3,1,Completed,1.5,2.75,1.45,2.7,1.5,2.75,1.5,2.89,1.5,2.75,1.51,3.04,1.45,2.76
