ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
6,Melbourne,Australian Open,20/01/07,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Hewitt L.,9,19,2015,1295,6,2,6,2,5,7,6,4,,,3,1,Completed,2,1.72,1.07,8,2.03,1.73,1.952,1.952,1.86,1.92
6,Melbourne,Australian Open,21/01/07,Grand Slam,Outdoor,Hard,3rd Round,5,Berdych T.,Tursunov D.,13,21,1670,1190,6,2,6,1,6,1,,,,,3,0,Completed,1.39,2.75,1.42,2.85,1.37,2.92,1.442,3.06,1.37,3
6,Melbourne,Australian Open,21/01/07,Grand Slam,Outdoor,Hard,3rd Round,5,Haas T.,Mayer F.,12,58,1855,680,7,6,6,3,6,3,,,,,3,0,Completed,1.14,5,1.15,5.5,1.15,4.92,1.19,5.75,1.18,4.7
6,Melbourne,Australian Open,21/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Fish M.,Ferrer D.,42,14,841,1610,6,1,7,6,2,6,7,5,,,3,1,Completed,2.62,1.44,2.6,1.5,2.53,1.48,2.7,1.556,2.6,1.47
6,Melbourne,Australian Open,21/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Ancic M.,7,10,2415,2000,6,3,3,6,6,1,5,7,6,4,3,2,Completed,1.28,3.25,1.28,3.65,1.28,3.46,1.273,4.36,1.25,3.8
6,Melbourne,Australian Open,21/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Robredo T.,Gasquet R.,6,17,2455,1435,6,4,6,2,3,6,6,4,,,3,1,Completed,2.2,1.61,2.15,1.7,2.05,1.7,2.35,1.69,2.08,1.72
6,Melbourne,Australian Open,21/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Djokovic N.,1,15,8120,1530,6,2,7,5,6,3,,,,,3,0,Completed,1.05,9,1.01,15,1.05,8.5,1.05,16,1.04,11.5
6,Melbourne,Australian Open,22/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Haas T.,Nalbandian D.,12,8,1855,2295,4,6,6,3,6,2,6,3,,,3,1,Completed,1.72,2,1.77,2.05,1.7,2.08,1.763,2.21,1.8,1.98
6,Melbourne,Australian Open,22/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Blake J.,9,5,2015,2530,7,5,6,4,7,6,,,,,3,0,Completed,2.75,1.39,1.28,3.5,2.92,1.37,2.85,1.488,2.62,1.47
6,Melbourne,Australian Open,22/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Davydenko N.,Berdych T.,3,13,2825,1670,5,7,6,4,6,1,7,6,,,3,1,Completed,1.53,2.37,1.09,7,1.6,2.3,1.625,2.5,1.53,2.45
6,Melbourne,Australian Open,22/01/07,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Murray A.,2,16,4525,1505,6,7,6,4,4,6,6,3,6,1,3,2,Completed,1.33,3.25,1.3,3.5,1.35,3.1,1.364,3.55,1.34,3.2
6,Melbourne,Australian Open,23/01/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Roddick A.,Fish M.,7,42,2415,841,6,2,6,2,6,2,,,,,3,0,Completed,1.14,5.5,1.02,14,1.17,4.67,1.193,5.69,1.18,4.65
6,Melbourne,Australian Open,23/01/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Robredo T.,1,6,8120,2455,6,3,7,6,7,5,,,,,3,0,Completed,1.01,17,1.02,14,1.03,10.5,1.023,31.5,1.03,12.5
6,Melbourne,Australian Open,24/01/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Haas T.,Davydenko N.,12,3,1855,2825,6,3,2,6,1,6,6,1,7,5,3,2,Completed,2.75,1.44,4,1.25,2.45,1.5,2.76,1.538,2.44,1.54
6,Melbourne,Australian Open,24/01/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Gonzalez F.,Nadal R.,9,2,2015,4525,6,2,6,4,6,3,,,,,3,0,Completed,2.79,1.41,1.31,3.35,2.65,1.45,2.91,1.474,2.66,1.48
6,Melbourne,Australian Open,25/01/07,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Roddick A.,1,7,8120,2415,6,4,6,0,6,2,,,,,3,0,Completed,1.14,5.5,1.16,5.25,1.15,5.2,1.185,5.9,1.17,5
6,Melbourne,Australian Open,26/01/07,Grand Slam,Outdoor,Hard,Semifinals,5,Gonzalez F.,Haas T.,9,12,2015,1855,6,1,6,3,6,1,,,,,3,0,Completed,1.39,2.87,1.42,2.85,1.42,2.75,1.463,2.96,1.48,2.66
6,Melbourne,Australian Open,28/01/07,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Gonzalez F.,1,9,8120,2015,7,6,6,4,6,4,,,,,3,0,Completed,1.1,7,1.14,5.65,1.11,5.84,1.153,6.95,1.13,5.7
