ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
53,New York,US Open,01/09/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Kohlschreiber P.,Zverev A.,34,4,1235,4845,6,7,6,4,6,1,6,3,,,3,1,Completed,8,1.1,8.5,1.11,7.5,1.08,7.48,1.12,8.5,1.14,7.13,1.11
53,New York,US Open,01/09/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Schwartzman D.,19,13,1755,2380,6,4,6,4,5,7,6,1,,,3,1,Completed,1.5,2.62,1.5,2.85,1.44,2.75,1.49,2.82,1.53,2.92,1.47,2.76
53,New York,US Open,02/09/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Goffin D.,Struff J.L.,10,58,3435,905,6,4,6,1,7,6,,,,,3,0,Completed,1.14,5.5,1.17,6,1.14,5.5,1.16,6.23,1.18,6.5,1.15,5.82
53,New York,US Open,02/09/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Gasquet R.,6,25,4445,1535,6,2,6,3,6,3,,,,,3,0,Completed,1.08,9,1.08,11,1.06,9,1.06,11.74,1.1,12.5,1.06,9.93
53,New York,US Open,02/09/2018,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,De Minaur A.,7,45,4445,1043,4,6,3,6,6,3,6,4,7,5,3,2,Completed,1.14,5.5,1.18,5.8,1.17,5,1.16,6.19,1.2,6.35,1.16,5.53
53,New York,US Open,02/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Anderson K.,9,5,3485,4615,7,5,6,2,7,6,,,,,3,0,Completed,2.37,1.57,2.5,1.62,2.37,1.57,2.43,1.65,2.5,1.69,2.35,1.62
53,New York,US Open,02/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Basilashvili N.,1,37,10040,1152,6,3,6,3,6,7,6,4,,,3,1,Completed,1.04,13,1.05,15,1.04,11,1.04,18.49,1.06,22,1.04,12.98
53,New York,US Open,02/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Isner J.,Raonic M.,11,24,3200,1575,3,6,6,3,6,4,3,6,6,2,3,2,Completed,2.37,1.57,2.35,1.67,2.25,1.61,2.36,1.68,2.4,1.73,2.29,1.64
53,New York,US Open,03/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Coric B.,3,20,5500,1735,6,4,6,3,6,1,,,,,3,0,Completed,1.25,4,1.27,4.3,1.25,4,1.31,3.9,1.31,4.3,1.27,3.91
53,New York,US Open,03/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Nishikori K.,Kohlschreiber P.,19,34,1755,1235,6,3,6,2,7,5,,,,,3,0,Completed,1.25,4,1.27,4.3,1.25,4,1.27,4.3,1.29,4.53,1.24,4.19
53,New York,US Open,03/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Sousa J.,6,68,4445,816,6,3,6,4,6,3,,,,,3,0,Completed,1.02,19,1.03,20,1.03,15,1.03,21.78,1.04,23,1.02,16.75
53,New York,US Open,03/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Goffin D.,7,10,4445,3435,7,6,6,2,6,4,,,,,3,0,Completed,1.5,2.62,1.57,2.6,1.53,2.5,1.57,2.61,1.6,2.75,1.51,2.6
53,New York,US Open,04/09/2018,Grand Slam,Outdoor,Hard,4th Round,5,Millman J.,Federer R.,55,2,963,7080,3,6,7,5,7,6,7,6,,,3,1,Completed,15,1.03,17,1.04,11,1.04,16.59,1.04,19.5,1.05,13.93,1.03
53,New York,US Open,04/09/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Del Potro J.M.,Isner J.,3,11,5500,3200,6,7,6,3,7,6,6,2,,,3,1,Completed,1.28,3.75,1.3,4,1.3,3.5,1.34,3.68,1.34,4,1.3,3.7
53,New York,US Open,05/09/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Thiem D.,1,9,10040,3485,0,6,6,4,7,5,6,7,7,6,3,2,Completed,1.25,4,1.27,4.3,1.25,4,1.29,4.1,1.29,4.33,1.26,4.04
53,New York,US Open,05/09/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nishikori K.,Cilic M.,19,7,1755,4445,2,6,6,4,7,6,4,6,6,4,3,2,Completed,2.37,1.57,2.5,1.62,2.37,1.57,2.47,1.63,2.63,1.67,2.45,1.59
53,New York,US Open,06/09/2018,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Millman J.,6,55,4445,963,6,3,6,4,6,4,,,,,3,0,Completed,1.06,11,1.08,11,1.07,8,1.08,10.7,1.1,11.5,1.07,9.84
53,New York,US Open,07/09/2018,Grand Slam,Outdoor,Hard,Semifinals,5,Del Potro J.M.,Nadal R.,3,1,5500,10040,7,6,6,2,,,,,,,2,0,Retired,2.3,1.61,2.35,1.67,2.25,1.61,2.36,1.68,2.5,1.71,2.33,1.64
53,New York,US Open,08/09/2018,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Nishikori K.,6,19,4445,1755,6,3,6,4,6,2,,,,,3,0,Completed,1.16,5,1.19,5.5,1.17,5,1.19,5.61,1.22,5.8,1.18,5.24
53,New York,US Open,09/09/2018,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Del Potro J.M.,6,3,4445,5500,6,3,7,6,6,3,,,,,3,0,Completed,1.44,2.75,1.47,2.95,1.44,2.75,1.48,2.92,1.49,3.08,1.45,2.86
