ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
51,New York,US Open,03/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Roddick A.,Berdych T.,5,9,2990,1925,7,6,2,0,,,,,,,2,0,Retired,1.36,3,1.33,3.2,1.37,2.92,1.351,3.65,1.37,3
51,New York,US Open,03/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Haas T.,Blake J.,10,6,1880,2390,4,6,6,4,3,6,6,0,7,6,3,2,Completed,2.5,1.5,2.45,1.53,2.35,1.55,2.53,1.613,2.52,1.5
51,New York,US Open,03/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Davydenko N.,Lee H.T.,4,43,3255,726,6,1,6,3,6,4,,,,,3,0,Completed,1.12,5.5,1.15,5.25,1.15,5.2,1.143,7.3,1.15,5.15
51,New York,US Open,03/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Lopez F.,1,60,7605,586,3,6,6,4,6,1,6,4,,,3,1,Completed,1.01,15,1.01,14,1.03,10.5,1.025,28.5,1.02,18
51,New York,US Open,03/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Chela J.I.,Wawrinka S.,22,49,1220,670,4,6,6,2,7,6,1,6,6,4,3,2,Completed,2.25,1.57,2.35,1.57,2.28,1.58,2.53,1.613,2.18,1.65
51,New York,US Open,04/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Moya C.,Gulbis E.,17,88,1445,470,7,5,6,2,6,7,6,4,,,3,1,Completed,1.44,2.62,1.45,2.7,1.5,2.45,1.538,2.76,1.47,2.62
51,New York,US Open,04/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Monaco J.,3,23,3670,1175,7,5,7,6,6,7,6,1,,,3,1,Completed,1.08,7,1.08,7.25,1.1,6.25,1.119,8.6,1.07,8
51,New York,US Open,04/09/07,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Nadal R.,15,2,1565,5485,6,7,6,4,7,6,6,2,,,3,1,Completed,5,1.14,5,1.16,5.2,1.15,5.5,1.2,5.4,1.14
51,New York,US Open,05/09/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Davydenko N.,Haas T.,4,10,3255,1880,6,3,6,3,6,4,,,,,3,0,Completed,1.44,2.75,1.45,2.7,1.4,2.85,1.46,3,1.48,2.6
51,New York,US Open,05/09/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Roddick A.,1,5,7605,2990,7,6,7,6,6,2,,,,,3,0,Completed,1.06,8.5,1.06,8.5,1.07,8.66,1.1,9.25,1.06,8.5
51,New York,US Open,05/09/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Chela J.I.,15,22,1565,1220,6,2,6,3,7,5,,,,,3,0,Completed,1.25,4,1.22,4.1,1.26,3.59,1.28,4.28,1.21,4.25
51,New York,US Open,07/09/07,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Moya C.,3,17,3670,1445,6,4,7,6,6,1,,,,,3,0,Completed,1.19,4.5,1.2,4.4,1.2,4.25,1.23,5,1.25,3.85
51,New York,US Open,08/09/07,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Ferrer D.,3,15,3670,1565,6,4,6,4,6,3,,,,,3,0,Completed,1.3,3.5,1.35,3.1,1.37,2.92,1.35,3.66,1.35,3.1
51,New York,US Open,08/09/07,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Davydenko N.,1,4,7605,3255,7,5,6,1,7,5,,,,,3,0,Completed,1.07,8,1.08,7.25,1.1,6.75,1.1,9,1.08,7.5
51,New York,US Open,09/09/07,Grand Slam,Outdoor,Hard,The Final,5,Federer R.,Djokovic N.,1,3,7605,3670,7,6,7,6,6,4,,,,,3,0,Completed,1.2,4.5,1.18,4.75,1.17,4.67,1.222,5.1,1.17,5
